Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,wholeAddress
1530476,17-Oct-19,Maryland,Capitol Heights,6400 block of Walker Mill Rd,0,0,"6400 block of Walker Mill Rd, Capitol Heights, Maryland"
1529061,17-Oct-19,New York,Staten Island,Finley Ave,0,0,"Finley Ave, Staten Island, New York"
1533083,17-Oct-19,New York,Staten Island,Locust Ave and N Railroad Ave,0,0,"Locust Ave and N Railroad Ave, Staten Island, New York"
1529323,17-Oct-19,Texas,Dallas,2500 Victory Ave,0,0,"2500 Victory Ave, Dallas, Texas"
1580912,17-Oct-19,Kentucky,Louisville,N/A,0,1,"N/A, Louisville, Kentucky"
1529916,17-Oct-19,Ohio,Dayton,1604 Earlham Dr,0,0,"1604 Earlham Dr, Dayton, Ohio"
1529910,17-Oct-19,Tennessee,Madison,1105 Gallatin Pike N,0,1,"1105 Gallatin Pike N, Madison, Tennessee"
1529668,17-Oct-19,Pennsylvania,Allentown,600 block of N 11th St,0,0,"600 block of N 11th St, Allentown, Pennsylvania"
1564852,17-Oct-19,Rhode Island,Pawtucket,Liberty St,0,0,"Liberty St, Pawtucket, Rhode Island"
1576539,17-Oct-19,Iowa,Waterloo,E 8th St and Franklin St,0,0,"E 8th St and Franklin St, Waterloo, Iowa"
1529652,17-Oct-19,Iowa,Waterloo,Grandview Ave and Newton St,0,0,"Grandview Ave and Newton St, Waterloo, Iowa"
1528972,17-Oct-19,District of Columbia,Washington,4200 block of 6th St SE,1,1,"4200 block of 6th St SE, Washington, District of Columbia"
1529331,17-Oct-19,Iowa,Stuart,52 SW 7th St,0,3,"52 SW 7th St, Stuart, Iowa"
1529811,17-Oct-19,New Jersey,Atlantic City,50 block of S Florida Ave,1,0,"50 block of S Florida Ave, Atlantic City, New Jersey"
1530706,17-Oct-19,New Mexico,Las Vegas,2400 block of Jesse Lee Ln,1,0,"2400 block of Jesse Lee Ln, Las Vegas, New Mexico"
1529556,17-Oct-19,Florida,Miami Gardens,3301 Miami Gardens Dr,0,0,"3301 Miami Gardens Dr, Miami Gardens, Florida"
1528819,17-Oct-19,Arkansas,Jonesboro,4000 block of Keely Dr,0,1,"4000 block of Keely Dr, Jonesboro, Arkansas"
1528713,17-Oct-19,Indiana,Mooresville,E Centenary Rd and N Kitchen Rd,1,0,"E Centenary Rd and N Kitchen Rd, Mooresville, Indiana"
1529134,17-Oct-19,Montana,Bozeman,311 E Main St,0,2,"311 E Main St, Bozeman, Montana"
1529379,17-Oct-19,South Carolina,Gaffney,805 E Frederick St,0,0,"805 E Frederick St, Gaffney, South Carolina"
1529370,17-Oct-19,Louisiana,Shreveport,200 block of Merrick St,0,2,"200 block of Merrick St, Shreveport, Louisiana"
1531201,17-Oct-19,Florida,Sebring,12135 US 98,1,0,"12135 US 98, Sebring, Florida"
1530081,17-Oct-19,Colorado,Pueblo,2300 block of Sprague Ave,0,0,"2300 block of Sprague Ave, Pueblo, Colorado"
1528545,16-Oct-19,Virginia,Fairfax,4400 University Dr,0,0,"4400 University Dr, Fairfax, Virginia"
1529017,16-Oct-19,Massachusetts,Boston,34 Creston Street,0,0,"34 Creston Street, Boston, Massachusetts"
1527927,16-Oct-19,Arizona,Tucson,4647 E Duncan St,2,0,"4647 E Duncan St, Tucson, Arizona"
1528363,16-Oct-19,Tennessee,Chattanooga,1020 N Moore Rd,0,0,"1020 N Moore Rd, Chattanooga, Tennessee"
1528365,16-Oct-19,Tennessee,Hixson,5705 Middle Valley Rd,0,0,"5705 Middle Valley Rd, Hixson, Tennessee"
1529938,16-Oct-19,Tennessee,Jackson,2553 Christmasville Cove,0,1,"2553 Christmasville Cove, Jackson, Tennessee"
1528403,16-Oct-19,Virginia,Roanoke,1625 Hershberger Rd NW,1,0,"1625 Hershberger Rd NW, Roanoke, Virginia"
1528287,16-Oct-19,Arkansas,Jonesboro,1123 S Culberhouse St,0,0,"1123 S Culberhouse St, Jonesboro, Arkansas"
1530386,16-Oct-19,Texas,Dallas,700 block of Helena Ave,0,0,"700 block of Helena Ave, Dallas, Texas"
1529689,16-Oct-19,Iowa,Muscatine,2007 Saulsbury Rd,1,0,"2007 Saulsbury Rd, Muscatine, Iowa"
1529009,16-Oct-19,Massachusetts,Boston,90 Archdale Road,0,0,"90 Archdale Road, Boston, Massachusetts"
1530237,16-Oct-19,North Carolina,Greenville,2205 Chavis Dr,0,0,"2205 Chavis Dr, Greenville, North Carolina"
1529612,16-Oct-19,Georgia,Cumming,1100 Lanier 400 Pkwy,0,0,"1100 Lanier 400 Pkwy, Cumming, Georgia"
1529609,16-Oct-19,Indiana,Kokomo,1713 N Morrison St,0,0,"1713 N Morrison St, Kokomo, Indiana"
1528762,16-Oct-19,Wisconsin,Milwaukee,I-43 and Marquette Interchange,0,0,"I-43 and Marquette Interchange, Milwaukee, Wisconsin"
1528250,16-Oct-19,South Carolina,Orangeburg,1300 block of Belleville Rd,0,1,"1300 block of Belleville Rd, Orangeburg, South Carolina"
1527803,16-Oct-19,New York,Bronx,White Plains Rd and 225th St,0,1,"White Plains Rd and 225th St, Bronx, New York"
1529065,16-Oct-19,Connecticut,Danbury,375 Main St,0,1,"375 Main St, Danbury, Connecticut"
1529279,16-Oct-19,Alabama,Eufaula,N/A,0,0,"N/A, Eufaula, Alabama"
1529303,16-Oct-19,Texas,San Antonio,McKinley St,0,0,"McKinley St, San Antonio, Texas"
1529243,15-Oct-19,Georgia,Albany,249 Pine Ave,0,0,"249 Pine Ave, Albany, Georgia"
1527460,15-Oct-19,Kentucky,Madisonville,S Harrig St,0,0,"S Harrig St, Madisonville, Kentucky"
1533152,15-Oct-19,Texas,Crandall,4500 block of FM 148,0,0,"4500 block of FM 148, Crandall, Texas"
1528401,15-Oct-19,Texas,Lubbock,82nd St and Ave D,0,0,"82nd St and Ave D, Lubbock, Texas"
1948670,15-Oct-19,Tennessee,Brownsville,N/A,0,0,"N/A, Brownsville, Tennessee"
1528380,15-Oct-19,District of Columbia,Washington,300 Indiana Ave NW,0,0,"300 Indiana Ave NW, Washington, District of Columbia"
1527391,15-Oct-19,Mississippi,Tupelo,1500 block of Leighton Dr,1,0,"1500 block of Leighton Dr, Tupelo, Mississippi"
1527575,15-Oct-19,Texas,Dallas,4000 block of Shady Hollow Ln,0,1,"4000 block of Shady Hollow Ln, Dallas, Texas"
1527465,15-Oct-19,New York,Hudson,300 block of Columbia St,0,0,"300 block of Columbia St, Hudson, New York"
1528228,15-Oct-19,Georgia,Gainesville,2900 block of Glen Haven Dr,0,1,"2900 block of Glen Haven Dr, Gainesville, Georgia"
1527957,15-Oct-19,West Virginia,Swiss,N/A,0,1,"N/A, Swiss, West Virginia"
1528912,15-Oct-19,Connecticut,Torrington,George St,0,0,"George St, Torrington, Connecticut"
1535074,15-Oct-19,Missouri,Saint Louis,3200 block of Gravois Ave,0,0,"3200 block of Gravois Ave, Saint Louis, Missouri"
1528128,15-Oct-19,Florida,Wesley Chapel,5400 Bruce B Downs Blvd,0,0,"5400 Bruce B Downs Blvd, Wesley Chapel, Florida"
1528809,15-Oct-19,Arkansas,Hot Springs National Park (Lake Hamilton),320 Long Island Dr,0,0,"320 Long Island Dr, Hot Springs National Park (Lake Hamilton), Arkansas"
1528796,15-Oct-19,West Virginia,Morgantown,Cassville Mt Morris Rd,0,1,"Cassville Mt Morris Rd, Morgantown, West Virginia"
1528063,15-Oct-19,Pennsylvania,Walnutport,Spring Dr,0,0,"Spring Dr, Walnutport, Pennsylvania"
1527887,15-Oct-19,Ohio,Youngstown,360 E Boston Ave,0,1,"360 E Boston Ave, Youngstown, Ohio"
1527513,15-Oct-19,New York,Brooklyn,Baltic St and Hoyt St,1,0,"Baltic St and Hoyt St, Brooklyn, New York"
1527467,15-Oct-19,Kentucky,Fairdale,1001 Fairdale Rd,0,0,"1001 Fairdale Rd, Fairdale, Kentucky"
1528560,14-Oct-19,Kentucky,Hopkinsville,N Iris Dr,0,0,"N Iris Dr, Hopkinsville, Kentucky"
1530033,14-Oct-19,Texas,Corpus Christi,Curtis Clark Dr,0,0,"Curtis Clark Dr, Corpus Christi, Texas"
1527604,14-Oct-19,Texas,Fort Stockton,2610 W Dickinson Blvd,0,0,"2610 W Dickinson Blvd, Fort Stockton, Texas"
1529988,14-Oct-19,Illinois,Freeport,500 block of N Winnebago Ave,0,0,"500 block of N Winnebago Ave, Freeport, Illinois"
1527032,14-Oct-19,Texas,Tyler,1101 E Lake St,0,0,"1101 E Lake St, Tyler, Texas"
1529050,14-Oct-19,Oklahoma,Oklahoma City (Del City),1900 S Sunnylane Rd,0,0,"1900 S Sunnylane Rd, Oklahoma City (Del City), Oklahoma"
1527151,14-Oct-19,Pennsylvania,Middletown,130 Bentley Ln,0,1,"130 Bentley Ln, Middletown, Pennsylvania"
1528872,14-Oct-19,Maryland,Jessup,N/A,0,0,"N/A, Jessup, Maryland"
1528831,14-Oct-19,Connecticut,Stamford,Cove Road,0,0,"Cove Road, Stamford, Connecticut"
1528023,14-Oct-19,Pennsylvania,Washington,200 block of S Main St,0,0,"200 block of S Main St, Washington, Pennsylvania"
1527333,14-Oct-19,Pennsylvania,Bethlehem,1300 block of North Blvd,0,0,"1300 block of North Blvd, Bethlehem, Pennsylvania"
1527330,14-Oct-19,Pennsylvania,Erie,300 block of E 24th St,0,0,"300 block of E 24th St, Erie, Pennsylvania"
1527246,14-Oct-19,South Carolina,Gaffney,West Ln,0,1,"West Ln, Gaffney, South Carolina"
1541301,14-Oct-19,Maryland,Hagerstown,800 block of Monet Dr,0,0,"800 block of Monet Dr, Hagerstown, Maryland"
1527686,13-Oct-19,Illinois,Rockford,7434 E State St,0,0,"7434 E State St, Rockford, Illinois"
1526224,13-Oct-19,Mississippi,Jackson,1200 block of Handy Ave,1,0,"1200 block of Handy Ave, Jackson, Mississippi"
1525879,13-Oct-19,Indiana,Bloomington,400 block of Grant St,0,2,"400 block of Grant St, Bloomington, Indiana"
1526887,13-Oct-19,Maine,Bangor,Bangor Mall Blvd,0,1,"Bangor Mall Blvd, Bangor, Maine"
1526732,13-Oct-19,Kentucky,Hopkinsville,2000 block of High St,0,0,"2000 block of High St, Hopkinsville, Kentucky"
1527453,13-Oct-19,Kentucky,Louisville,4800 block of St Leo Pl,0,0,"4800 block of St Leo Pl, Louisville, Kentucky"
1526230,13-Oct-19,Tennessee,Charleston,Laguna Dr,0,1,"Laguna Dr, Charleston, Tennessee"
1526268,13-Oct-19,Colorado,Denver,100 block of Xavier St,1,0,"100 block of Xavier St, Denver, Colorado"
1526866,13-Oct-19,Connecticut,Waterbury,21 Cliff Street,0,1,"21 Cliff Street, Waterbury, Connecticut"
1526715,13-Oct-19,Illinois,Chicago,5800 block of N Cumberland Ave,0,0,"5800 block of N Cumberland Ave, Chicago, Illinois"
1528829,13-Oct-19,Arkansas,Fort Smith,5103 Towson Ave,0,0,"5103 Towson Ave, Fort Smith, Arkansas"
1526583,13-Oct-19,Kansas,Wichita,1500 block of N Gentry Dr,0,1,"1500 block of N Gentry Dr, Wichita, Kansas"
1613036,13-Oct-19,Florida,Collier (county),I-75,0,0,"I-75, Collier (county), Florida"
1527297,13-Oct-19,Ohio,Springfield,Corlington Dr,0,0,"Corlington Dr, Springfield, Ohio"
1527277,13-Oct-19,New Jersey,Paterson,Fair St and Rosa Parks Blvd,0,0,"Fair St and Rosa Parks Blvd, Paterson, New Jersey"
1526111,13-Oct-19,Arizona,Glendale,6700 W Frier Dr,1,0,"6700 W Frier Dr, Glendale, Arizona"
1526487,13-Oct-19,Utah,Salt Lake City (Millcreek),4100 S 300 E,0,0,"4100 S 300 E, Salt Lake City (Millcreek), Utah"
1526644,13-Oct-19,South Carolina,Goose Creek,331 Adeline Dr,2,0,"331 Adeline Dr, Goose Creek, South Carolina"
1526315,13-Oct-19,Arkansas,El Dorado,1803 W Short 2nd St,0,0,"1803 W Short 2nd St, El Dorado, Arkansas"
1526247,13-Oct-19,Pennsylvania,Wilkes Barre,S Franklin St and  Brook St,0,3,"S Franklin St and  Brook St, Wilkes Barre, Pennsylvania"
1527623,13-Oct-19,South Dakota,Sioux Falls,5212 W 47th St,0,1,"5212 W 47th St, Sioux Falls, South Dakota"
1525062,12-Oct-19,New York,Brooklyn,75 Utica Ave,4,3,"75 Utica Ave, Brooklyn, New York"
1528941,12-Oct-19,Connecticut,Waterbury,675 E Main St,0,0,"675 E Main St, Waterbury, Connecticut"
1526724,12-Oct-19,Massachusetts,Cambridge,Sciarappa Street,0,0,"Sciarappa Street, Cambridge, Massachusetts"
1528175,12-Oct-19,Georgia,Athens,100 block of E Broad St,0,0,"100 block of E Broad St, Athens, Georgia"
1525476,12-Oct-19,Illinois,Chicago,6733 W Irving Park Rd,5,0,"6733 W Irving Park Rd, Chicago, Illinois"
1525856,12-Oct-19,Texas,Ravenna,Co Rd 1135,0,1,"Co Rd 1135, Ravenna, Texas"
1525669,12-Oct-19,California,El Monte,3501 Santa Anita Ave,1,0,"3501 Santa Anita Ave, El Monte, California"
1525265,12-Oct-19,Michigan,Eastpointe,15163 E 10 Mile Rd,1,5,"15163 E 10 Mile Rd, Eastpointe, Michigan"
1526207,12-Oct-19,Connecticut,Hamden,Dixwell Ave and Helen St,0,0,"Dixwell Ave and Helen St, Hamden, Connecticut"
1524959,11-Oct-19,Missouri,Saint Louis,8375 N Broadway,0,0,"8375 N Broadway, Saint Louis, Missouri"
1524922,11-Oct-19,Arizona,Glendale,6900 block of W Utopia Rd,1,0,"6900 block of W Utopia Rd, Glendale, Arizona"
1527044,11-Oct-19,Texas,Huntsville,2500 block of Sam Houston Ave,0,0,"2500 block of Sam Houston Ave, Huntsville, Texas"
1525564,11-Oct-19,Ohio,Columbus,417 S Weyant Ave,0,0,"417 S Weyant Ave, Columbus, Ohio"
1525578,11-Oct-19,Virginia,Floyd,Christiansburg Pike NE,0,1,"Christiansburg Pike NE, Floyd, Virginia"
1525021,11-Oct-19,Oklahoma,Tulsa,E 101st St and S Sheridan Rd,1,0,"E 101st St and S Sheridan Rd, Tulsa, Oklahoma"
1524917,11-Oct-19,Arizona,Tucson,5700 block of E Eastland St,1,0,"5700 block of E Eastland St, Tucson, Arizona"
1527548,11-Oct-19,Idaho,Pocatello,N/A,0,0,"N/A, Pocatello, Idaho"
1526726,11-Oct-19,North Carolina,Greenville,600 W Arlington Blvd,0,0,"600 W Arlington Blvd, Greenville, North Carolina"
1534642,11-Oct-19,Connecticut,Milford,22 Loomis St,0,0,"22 Loomis St, Milford, Connecticut"
1525191,11-Oct-19,Kentucky,Hopkinsville,1000 block of Sivley Rd,0,0,"1000 block of Sivley Rd, Hopkinsville, Kentucky"
1526651,11-Oct-19,South Carolina,North Augusta,Melody Ln,0,0,"Melody Ln, North Augusta, South Carolina"
1525182,11-Oct-19,California,Santa Barbara,San Roque Rd,0,0,"San Roque Rd, Santa Barbara, California"
1525174,11-Oct-19,California,Vacaville,Vine St,0,0,"Vine St, Vacaville, California"
1528004,11-Oct-19,Pennsylvania,Bellefonte,Yarrow Way,0,0,"Yarrow Way, Bellefonte, Pennsylvania"
1542236,11-Oct-19,South Carolina,Aiken,Reynolds Pond Rd,0,0,"Reynolds Pond Rd, Aiken, South Carolina"
1527955,11-Oct-19,Florida,Pensacola,8000 block of Mossy Creek,0,0,"8000 block of Mossy Creek, Pensacola, Florida"
1525824,11-Oct-19,Maryland,Baltimore,2600 block of E Monument St,0,0,"2600 block of E Monument St, Baltimore, Maryland"
1525313,11-Oct-19,District of Columbia,Washington,Howard Rd SE and Shannon Pl SE,0,0,"Howard Rd SE and Shannon Pl SE, Washington, District of Columbia"
1527204,11-Oct-19,Florida,Merritt Island,2970 N Tropical Trail,0,0,"2970 N Tropical Trail, Merritt Island, Florida"
1526355,11-Oct-19,Ohio,Toledo,2857 Airport Hwy,0,0,"2857 Airport Hwy, Toledo, Ohio"
1527839,11-Oct-19,New Mexico,Alamogordo,1900 block of Roosevelt Ave,0,0,"1900 block of Roosevelt Ave, Alamogordo, New Mexico"
1525046,11-Oct-19,Mississippi,Ridgeland,Wanut St,0,1,"Wanut St, Ridgeland, Mississippi"
1525136,11-Oct-19,California,Bakersfield,Centaur St,0,1,"Centaur St, Bakersfield, California"
1525638,11-Oct-19,New Jersey,Atlantic City,Indiana Ave and Atlantic Ave,0,0,"Indiana Ave and Atlantic Ave, Atlantic City, New Jersey"
1524145,10-Oct-19,Arkansas,Little Rock,Impala Dr and Tela Dr,0,1,"Impala Dr and Tela Dr, Little Rock, Arkansas"
1524775,10-Oct-19,Connecticut,Stamford,Severance Drive,0,0,"Severance Drive, Stamford, Connecticut"
1524768,10-Oct-19,Connecticut,Stamford,106 Ursula Place,0,0,"106 Ursula Place, Stamford, Connecticut"
1524736,10-Oct-19,Tennessee,Kingsport,3900 block of Alderwood Dr,0,1,"3900 block of Alderwood Dr, Kingsport, Tennessee"
1523833,10-Oct-19,Texas,San Antonio,14819 Heimer Rd,0,0,"14819 Heimer Rd, San Antonio, Texas"
1524619,10-Oct-19,Georgia,Athens,146 E Cloverhurst Ave,0,0,"146 E Cloverhurst Ave, Athens, Georgia"
1523769,10-Oct-19,West Virginia,Morgantown,900 block of Snider St,0,0,"900 block of Snider St, Morgantown, West Virginia"
1524568,10-Oct-19,Florida,Ocala,1848 NW First St,0,0,"1848 NW First St, Ocala, Florida"
1524520,10-Oct-19,Massachusetts,Boston,Howard Ave,0,0,"Howard Ave, Boston, Massachusetts"
1524834,10-Oct-19,Texas,Killeen,600 W Hallmark Ave,0,0,"600 W Hallmark Ave, Killeen, Texas"
1524559,10-Oct-19,Massachusetts,West Springfield,1000 block of Riverdale St,0,0,"1000 block of Riverdale St, West Springfield, Massachusetts"
1523674,10-Oct-19,Oklahoma,Oklahoma City,SW 72nd St and Western Ave,0,1,"SW 72nd St and Western Ave, Oklahoma City, Oklahoma"
1528802,10-Oct-19,West Virginia,Clarksburg,200 Sycamore St,0,0,"200 Sycamore St, Clarksburg, West Virginia"
1528058,10-Oct-19,Pennsylvania,Erie,500 block of Poplar St,0,0,"500 block of Poplar St, Erie, Pennsylvania"
1525034,10-Oct-19,Washington,Pullman,400 block of NW Webb St,0,0,"400 block of NW Webb St, Pullman, Washington"
1526599,10-Oct-19,Illinois,Decatur,1400 block of N Jasper St,0,0,"1400 block of N Jasper St, Decatur, Illinois"
1526595,10-Oct-19,Illinois,Decatur,3200 block of E Leafdale Ave,0,0,"3200 block of E Leafdale Ave, Decatur, Illinois"
1523850,10-Oct-19,Wisconsin,Milwaukee,2500 block of North 38th St,1,3,"2500 block of North 38th St, Milwaukee, Wisconsin"
1524490,10-Oct-19,Pennsylvania,Philadelphia,200 block of E Cambria St,1,1,"200 block of E Cambria St, Philadelphia, Pennsylvania"
1526519,10-Oct-19,California,Salinas,N Market St,0,0,"N Market St, Salinas, California"
1524403,10-Oct-19,Maryland,Baltimore,300 block of N Eutaw St,0,0,"300 block of N Eutaw St, Baltimore, Maryland"
1542958,10-Oct-19,Indiana,Indianapolis,2200 block of N Lesley Ave,0,0,"2200 block of N Lesley Ave, Indianapolis, Indiana"
1527900,10-Oct-19,New York,Staten Island,100 block of Nicholas Ave,0,0,"100 block of Nicholas Ave, Staten Island, New York"
1525038,10-Oct-19,Idaho,Twin Falls,3450 Kimberly Rd,0,0,"3450 Kimberly Rd, Twin Falls, Idaho"
1525705,10-Oct-19,Louisiana,Natchitoches,Cedar Grove Dr,0,0,"Cedar Grove Dr, Natchitoches, Louisiana"
1525685,10-Oct-19,Washington,Pullman,400 block of Webb St,0,0,"400 block of Webb St, Pullman, Washington"
1524535,10-Oct-19,Kansas,Salina,650 E Crawford St,0,0,"650 E Crawford St, Salina, Kansas"
1525032,10-Oct-19,North Dakota,Grand Forks,2501 28th Ave S,0,1,"2501 28th Ave S, Grand Forks, North Dakota"
1524147,10-Oct-19,District of Columbia,Washington,N/A,0,0,"N/A, Washington, District of Columbia"
1524024,10-Oct-19,Texas,Marshall,603 S Bishop St,0,0,"603 S Bishop St, Marshall, Texas"
1523574,10-Oct-19,Oklahoma,Oklahoma City,208 NW 120th St,1,0,"208 NW 120th St, Oklahoma City, Oklahoma"
1523995,9-Oct-19,Pennsylvania,Bethlehem,200 block of Willow Park Rd,0,0,"200 block of Willow Park Rd, Bethlehem, Pennsylvania"
1523844,9-Oct-19,Connecticut,Hartford,92 Sherbrooke Ave,0,0,"92 Sherbrooke Ave, Hartford, Connecticut"
1523837,9-Oct-19,Texas,Dallas,2633 Lea Crest Dr,0,0,"2633 Lea Crest Dr, Dallas, Texas"
1523841,9-Oct-19,New York,Newburgh,129 William St,0,1,"129 William St, Newburgh, New York"
1523804,9-Oct-19,New Jersey,Atlantic City,Tennessee Ave,0,0,"Tennessee Ave, Atlantic City, New Jersey"
1523806,9-Oct-19,New Jersey,Paramus,NJ 4,0,0,"NJ 4, Paramus, New Jersey"
1524581,9-Oct-19,Florida,Tallahassee,4830 Fred George Rd,0,0,"4830 Fred George Rd, Tallahassee, Florida"
1524539,9-Oct-19,Kansas,Garfield,US-56,0,0,"US-56, Garfield, Kansas"
1522825,9-Oct-19,North Carolina,Roanoke Rapids,Lewis St,0,0,"Lewis St, Roanoke Rapids, North Carolina"
1523313,9-Oct-19,Colorado,Greeley,2400 block of 16th St,1,0,"2400 block of 16th St, Greeley, Colorado"
1523450,9-Oct-19,Arizona,Sierra Vista,2050 E Wilcox Ave,2,0,"2050 E Wilcox Ave, Sierra Vista, Arizona"
1523799,9-Oct-19,Kentucky,Laurel (county),N/A,0,1,"N/A, Laurel (county), Kentucky"
1525788,9-Oct-19,Maryland,Hagerstown,Ross St,0,0,"Ross St, Hagerstown, Maryland"
1523214,9-Oct-19,Texas,Odessa,1800 E 42nd St,0,0,"1800 E 42nd St, Odessa, Texas"
1743282,9-Oct-19,Maryland,Mount Airy,5300 block of Legion Dr,0,0,"5300 block of Legion Dr, Mount Airy, Maryland"
1523329,9-Oct-19,South Dakota,Sioux Falls,2600 block of S Duluth Ave,0,0,"2600 block of S Duluth Ave, Sioux Falls, South Dakota"
1524218,9-Oct-19,South Carolina,Aiken,Aldrich St,0,1,"Aldrich St, Aiken, South Carolina"
1524174,9-Oct-19,Arkansas,Mountain Home,400 block of Co Rd 1008,0,0,"400 block of Co Rd 1008, Mountain Home, Arkansas"
1524160,9-Oct-19,Maryland,Baltimore,1600 block of N Carey St,0,0,"1600 block of N Carey St, Baltimore, Maryland"
1524944,8-Oct-19,Texas,Palestine,3001 W Oak St,0,0,"3001 W Oak St, Palestine, Texas"
1523146,8-Oct-19,Delaware,Seaford,24000 block of German Rd,0,0,"24000 block of German Rd, Seaford, Delaware"
1526748,8-Oct-19,Nebraska,Lincoln,7th St and D St,0,0,"7th St and D St, Lincoln, Nebraska"
1523055,8-Oct-19,Texas,Lufkin,Saint Andrews Cir,0,0,"Saint Andrews Cir, Lufkin, Texas"
1523027,8-Oct-19,Texas,Andrews,911 S Main,0,0,"911 S Main, Andrews, Texas"
1522204,8-Oct-19,Illinois,Champaign,913 Crescent Dr,0,0,"913 Crescent Dr, Champaign, Illinois"
1523830,8-Oct-19,West Virginia,Scott Depot,6562 Teays Valley Rd,0,0,"6562 Teays Valley Rd, Scott Depot, West Virginia"
1522165,8-Oct-19,West Virginia,Huntington,300 block of Rotary Rd,0,1,"300 block of Rotary Rd, Huntington, West Virginia"
1522577,8-Oct-19,Georgia,Athens,140 Cedar Street,0,1,"140 Cedar Street, Athens, Georgia"
1522919,8-Oct-19,Massachusetts,Boston,135 Humboldt Avenue,0,0,"135 Humboldt Avenue, Boston, Massachusetts"
1528068,8-Oct-19,Ohio,Cincinnati,Berkley Ave,0,0,"Berkley Ave, Cincinnati, Ohio"
1522551,8-Oct-19,Utah,Layton,1201 N Hill Field Rd,1,0,"1201 N Hill Field Rd, Layton, Utah"
1523541,8-Oct-19,Wisconsin,La Crosse,N/A,0,0,"N/A, La Crosse, Wisconsin"
1522705,8-Oct-19,Ohio,Youngstown,500 block of Cleveland St,0,0,"500 block of Cleveland St, Youngstown, Ohio"
1522227,8-Oct-19,Pennsylvania,Pittsburgh,2800 block of Graham Blvd,0,0,"2800 block of Graham Blvd, Pittsburgh, Pennsylvania"
1648925,8-Oct-19,Maryland,Hagerstown,201 All Star Ct,0,0,"201 All Star Ct, Hagerstown, Maryland"
1522618,8-Oct-19,Florida,Cape Coral,1000 block of NE 8th St,0,1,"1000 block of NE 8th St, Cape Coral, Florida"
1523117,8-Oct-19,Texas,Huntsville,200 block of El Toro Rd,0,0,"200 block of El Toro Rd, Huntsville, Texas"
1523419,8-Oct-19,Maryland,Pasadena,800 block of 205th St,0,0,"800 block of 205th St, Pasadena, Maryland"
1522890,8-Oct-19,New Mexico,Las Cruces,Northrise Dr and White Sage Arc,0,1,"Northrise Dr and White Sage Arc, Las Cruces, New Mexico"
1527825,8-Oct-19,Alabama,Mobile,Duval St and Dauphin Island Pkwy,0,0,"Duval St and Dauphin Island Pkwy, Mobile, Alabama"
1522579,8-Oct-19,Louisiana,Shreveport,2104 Milam St,0,0,"2104 Milam St, Shreveport, Louisiana"
1523256,8-Oct-19,Wisconsin,Madison,2100 block of Pike Dr,0,0,"2100 block of Pike Dr, Madison, Wisconsin"
1521670,7-Oct-19,Maryland,Baltimore,5400 block of York Rd,0,1,"5400 block of York Rd, Baltimore, Maryland"
1552325,7-Oct-19,Kentucky,Bowling Green,940 Bryant Way,0,0,"940 Bryant Way, Bowling Green, Kentucky"
1528018,7-Oct-19,Pennsylvania,Canonsburg,1400 Main St,0,0,"1400 Main St, Canonsburg, Pennsylvania"
1521888,7-Oct-19,District of Columbia,Washington,721 H St NE,0,0,"721 H St NE, Washington, District of Columbia"
